AccelerationX,AccelerationY,AccelerationZ,Pitch,Roll,Yaw,RRX,RRY,RRZ
-0.1629277467727661,0.0069367885589599,-0.192309021949768,-0.7800273861455158,0.011969577974071,-1.3352824629159843,104.58859672251923,115.53475350903005,77.3705934083419
-0.2015398442745208,0.080594778060913,-0.1433120965957641,-0.7362871958042659,0.0740611106501649,-1.2983776248652168,134.650977675035,89.08587047653117,83.45746675136049
-0.2398357987403869,0.1282646656036377,-0.308627724647522,-0.6853585127248676,0.1228987788741935,-1.2657261902204753,142.30278396068695,64.10531419104495,82.80223304390285
-0.2608491778373718,0.279517650604248,-0.5951676964759827,-0.629912012672647,0.1594988552917843,-1.2372647697579875,152.2498343357866,44.00037233135645,86.25483902783093
-0.3487380146980285,0.7694392204284668,-1.0285780429840088,-0.5646390493716811,0.1868370976962281,-1.2159554833658217,211.99725560993167,48.78089003334008,74.96712497149528
-0.4524198770523071,1.50791597366333,-1.5599377155303955,-0.4642042798506936,0.2134536656716013,-1.211851104415879,338.5542268920698,106.48879633075181,59.938345552014404
-0.7656622529029846,1.8992881774902344,-1.9261555671691892,-0.334241170101819,0.2692008866746344,-1.22536116256988,398.223032688868,246.83104279207828,46.05104783719357
-1.0973951816558838,2.9479851722717285,-1.772162675857544,-0.1832107240220303,0.3756604910820568,-1.2551562750796983,488.51141261029323,392.49845990018355,75.86470745108333
-1.216238021850586,3.992087602615357,-1.1554834842681885,-0.0067984907138786,0.5324515500660572,-1.297689856247164,492.81366680621426,530.4246772067797,144.76111930713625
-1.370229721069336,3.591266632080078,-0.6599065065383911,0.1636823818811771,0.7490618625467598,-1.350624398693544,469.5836470238673,675.0536596742329,189.21755019956365
-1.5189718008041382,3.377014636993408,-0.1930227279663086,0.3136024166439332,1.0303294124016025,-1.4254195666728593,389.0093260645742,830.5129179387385,212.15470513067885
-1.4789183139801023,2.643333196640014,0.5039316415786743,0.4285641861561696,1.3832056458479114,-1.5143415130280131,289.8182590129009,993.9450833421566,232.85505507088482
-2.089439392089844,2.5218875408172607,2.1999545097351074,0.5205608330438135,1.7917034728262065,-1.605926052050786,194.29733947022055,1064.305867265693,315.77707597245137
-3.160790205001831,1.3774163722991943,4.945191860198975,0.5832152662999295,2.228710608240741,-1.727385071743252,168.0051273169034,1060.282831203042,216.66623632276898
-4.79693603515625,-1.869288444519043,7.702447891235352,0.5600989320511547,2.5728670601457284,-1.770148962497868,19.048204019608104,674.6348324743279,-193.07991289217912
-2.8486390113830566,-1.757023572921753,11.545392036437988,0.5661512285633471,2.594108232494832,-1.5857239632443136,-439.83300956544923,19.00297621447157,-494.9729354896654
-5.184288024902344,1.2193740606307983,11.293513298034668,0.6204347197973297,2.290515778104992,-1.2344402376550114,-852.4359673630254,-577.5203614963917,-658.8236002439085
-6.820398330688477,4.234684944152832,7.5732741355896,0.4841702009603061,1.7883917324605194,-0.797401666247802,-593.1312232973195,-891.8827140464367,-974.81192030701
-10.6139554977417,3.444859027862549,-0.4480441212654114,0.1536692550077757,1.4162848521594922,-0.677741548226149,-24.481687806244945,-993.6244469417596,-856.3728884006205
-11.336126327514648,6.790342330932617,-1.3478927612304688,-0.0582927177473247,0.9989937257673356,-0.8200035051817446,396.3751659900561,-1471.337166549723,-653.0813236048955
-8.716964721679688,3.4792251586914062,7.413322448730469,-0.1420712473536217,0.4307503873255042,-0.994978874307923,415.59201250291363,-1788.5604394562758,-445.1479622492296
-24.76180076599121,10.230928421020508,0.8467658758163452,0.2266536135723131,0.0297156629659247,-1.1926194238445238,1566.4848708957752,-618.7703327621999,85.81489971320123
-8.900896072387695,-6.626392364501953,-0.8589373826980591,0.3132611712330083,-0.1288613967855342,-1.1055835220616306,-650.6712503751214,-134.99295158639922,42.368691365059185
-0.1689762771129608,-4.00557804107666,1.6538689136505127,-0.0580399131637585,-0.2293154610272496,-1.1690004087063746,-1137.555438717551,-492.63908717102873,-25.074225499763767
-3.433380603790283,-0.8606358766555786,6.699759483337402,-0.2989207465576901,-0.451333116044497,-1.2474068846697526,-82.2053701330921,-603.1901248502672,61.90166293836706
-4.537672519683838,6.538447380065918,-0.1053467392921447,-0.2688889325311062,-0.6408813940260613,-1.1627544434304633,190.28814137082813,-632.103353795685,257.1934506309848
-3.396514415740967,2.218834400177002,-1.6655924320220947,-0.3508499567020193,-0.8316403460307124,-1.1003758932014935,-279.2085983260399,-536.2251470575213,307.4788879045061
-4.145606517791748,2.3283004760742188,-3.293156862258911,-0.5003107048837262,-1.0128760232387002,-1.129202438738216,-292.4297408609203,-421.1368693541567,285.4335780940762
-2.901119947433472,2.064676284790039,-3.8044819831848153,-0.6172590851759586,-1.1608415790064723,-1.1636282956527744,-160.4642023222375,-325.81076046698354,232.40073820805225
-2.2563273906707764,1.121343016624451,-2.985877752304077,-0.69719467231638,-1.2588630563454384,-1.150574376081066,59.84391135654981,-288.17871308377437,219.91155972576556
